Date,Open,High,Low,Close,Adj Close,Volume
2019-08-28,1.184468,1.198584,1.100125,1.104673,1.104673,41377670
2019-08-29,1.105382,1.105382,1.044259,1.067022,1.067022,45782993
2019-08-30,1.068448,1.091623,1.057412,1.086606,1.086606,30609493
2019-08-31,1.086571,1.101653,1.061964,1.092488,1.092488,30732894
2019-09-01,1.092064,1.110298,1.075558,1.096399,1.096399,32149890
2019-09-02,1.097430,1.106221,1.066052,1.097636,1.097636,34515211
2019-09-03,1.095616,1.112068,1.076824,1.087343,1.087343,34453242
2019-09-04,1.087043,1.095396,1.059241,1.080051,1.080051,31234086
2019-09-05,1.079353,1.087745,1.045784,1.047609,1.047609,27183876
2019-09-06,1.048154,1.073300,1.016044,1.028432,1.028432,32139393
2019-09-07,1.027458,1.084431,1.016908,1.069847,1.069847,38076812
2019-09-08,1.070268,1.095574,1.062038,1.087589,1.087589,41721448
2019-09-09,1.087763,1.092851,1.047686,1.072236,1.072236,41358863
2019-09-10,1.071648,1.100627,1.061499,1.067707,1.067707,35863341
2019-09-11,1.068498,1.080638,1.029115,1.045498,1.045498,39958893
2019-09-12,1.045796,1.064392,1.031300,1.054732,1.054732,41213634
2019-09-13,1.054559,1.062102,1.016952,1.045122,1.045122,39608366
2019-09-14,1.044590,1.064273,1.036010,1.052607,1.052607,35766915
2019-09-15,1.052641,1.060150,1.043396,1.055525,1.055525,37260446
2019-09-16,1.055963,1.075719,1.042203,1.057515,1.057515,50303418
2019-09-17,1.057992,1.129745,1.055614,1.111172,1.111172,53655607
2019-09-18,1.111078,1.205742,1.110404,1.185748,1.185748,69395372
2019-09-19,1.185870,1.185870,1.097462,1.142804,1.142804,62179557
2019-09-20,1.143979,1.148316,1.120331,1.137725,1.137725,48058569
2019-09-21,1.138384,1.151780,1.116259,1.119975,1.119975,43924135
2019-09-22,1.120311,1.120431,1.067075,1.075271,1.075271,42786553
2019-09-23,1.075266,1.075402,1.017689,1.017821,1.017821,42423880
2019-09-24,1.017455,1.025635,0.743413,0.795076,0.795076,50856988
2019-09-25,0.795360,0.838783,0.770691,0.820789,0.820789,55341915
2019-09-26,0.820925,0.837491,0.765475,0.806397,0.806397,42114580
2019-09-27,0.807276,0.829222,0.787822,0.826928,0.826928,54655684
2019-09-28,0.826774,0.834300,0.807214,0.818754,0.818754,35407143
2019-09-29,0.819006,0.820725,0.784264,0.797896,0.797896,33474677
2019-09-30,0.797973,0.826052,0.780993,0.819395,0.819395,41707392
2019-10-01,0.819563,0.847703,0.806155,0.816999,0.816999,36968724
2019-10-02,0.816928,0.835130,0.814870,0.835130,0.835130,35598876
2019-10-03,0.834704,0.837389,0.809652,0.819986,0.819986,34887428
2019-10-04,0.819159,0.851197,0.812927,0.842071,0.842071,36389204
2019-10-05,0.841417,0.842718,0.828256,0.836648,0.836648,34815291
2019-10-06,0.835960,0.897877,0.835960,0.886968,0.886968,42715175
2019-10-07,0.886069,0.915848,0.868379,0.906838,0.906838,60747338
2019-10-08,0.906602,0.920759,0.889289,0.910094,0.910094,45239708
2019-10-09,0.910333,0.931972,0.898566,0.922806,0.922806,52991029
2019-10-10,0.922318,0.923088,0.886454,0.893689,0.893689,49723757
2019-10-11,0.893505,0.894393,0.840988,0.842890,0.842890,44994626
2019-10-12,0.840950,0.848591,0.834304,0.835186,0.835186,42769175
2019-10-13,0.834767,0.847707,0.827911,0.829953,0.829953,40290384
2019-10-14,0.829702,0.831991,0.822401,0.828869,0.828869,41021402
2019-10-15,0.829086,0.831952,0.796189,0.800682,0.800682,42520412
2019-10-16,0.800456,0.805528,0.766572,0.775478,0.775478,31430154
2019-10-17,0.780426,0.803561,0.768669,0.796989,0.796989,44481108
2019-10-18,0.796903,0.799986,0.767486,0.772206,0.772206,41891500
2019-10-19,0.772942,0.783225,0.763295,0.769487,0.769487,38030060
2019-10-20,0.769846,0.826422,0.765590,0.814874,0.814874,42969435
2019-10-21,0.814745,0.818177,0.799852,0.810601,0.810601,45122071
2019-10-22,0.810576,0.819576,0.782833,0.783522,0.783522,39943269
2019-10-23,0.783385,0.789521,0.717262,0.727465,0.727465,55068994
2019-10-24,0.727796,0.795656,0.717143,0.788950,0.788950,48333628
2019-10-25,0.789426,0.848569,0.772229,0.841285,0.841285,56806362
2019-10-26,0.842195,0.892744,0.823814,0.848522,0.848522,80336043
2019-10-27,0.848780,1.033601,0.843593,0.972920,0.972920,97111717
2019-10-28,0.972275,1.092106,0.928045,1.033303,1.033303,102830081
2019-10-29,1.031451,1.113478,1.009376,1.039461,1.039461,88082444
2019-10-30,1.040292,1.040387,0.946195,0.986882,0.986882,84843382
2019-10-31,0.986462,1.001090,0.933910,0.952379,0.952379,67314161
2019-11-01,0.952192,0.986497,0.939798,0.981111,0.981111,77721012
2019-11-02,0.980774,1.005850,0.965729,0.988969,0.988969,78723221
2019-11-03,0.988905,0.997553,0.947328,0.966276,0.966276,82001689
2019-11-04,0.966180,0.992133,0.952088,0.986222,0.986222,81250051
2019-11-05,0.986805,1.062764,0.973028,1.033698,1.033698,82105557
2019-11-06,1.033937,1.094335,1.022702,1.036478,1.036478,82979411
2019-11-07,1.036047,1.045902,0.972092,1.004862,1.004862,73571454
2019-11-08,1.005465,1.006114,0.934085,0.955199,0.955199,78258864
2019-11-09,0.955356,0.973207,0.950426,0.962200,0.962200,60716234
2019-11-10,0.962138,1.021951,0.953066,1.007686,1.007686,69200085
2019-11-11,1.007567,1.009322,0.929020,0.954104,0.954104,121144998
2019-11-12,0.954099,0.985400,0.949218,0.966099,0.966099,69335483
2019-11-13,0.965561,1.003013,0.954084,0.982611,0.982611,66216981
2019-11-14,0.982653,1.042261,0.966347,1.021783,1.021783,92425983
2019-11-15,1.021596,1.076644,0.997765,1.011532,1.011532,85352795
2019-11-16,1.010186,1.077560,0.999927,1.053191,1.053191,94079612
2019-11-17,1.053116,1.058118,1.002935,1.034374,1.034374,100695745
2019-11-18,1.034765,1.035400,0.929457,0.953363,0.953363,71480920
2019-11-19,0.952493,0.963825,0.879637,0.911423,0.911423,96316945
2019-11-20,0.911777,0.936052,0.887902,0.890855,0.890855,64665344
2019-11-21,0.890822,0.893576,0.805833,0.822873,0.822873,58449132
2019-11-22,0.822876,0.832519,0.731817,0.778872,0.778872,64634058
2019-11-23,0.778515,0.822504,0.760911,0.815377,0.815377,58546731
2019-11-24,0.813850,0.819067,0.747866,0.747866,0.747866,81156704
2019-11-25,0.748251,0.758296,0.673311,0.724970,0.724970,84558140
2019-11-26,0.724610,0.751869,0.723883,0.750668,0.750668,50727708
2019-11-27,0.746948,0.785925,0.724019,0.766395,0.766395,57994418
2019-11-28,0.766541,0.809538,0.765572,0.785161,0.785161,49836198
2019-11-29,0.784592,0.818789,0.781825,0.808047,0.808047,51526957
2019-11-30,0.808442,0.815201,0.759446,0.769874,0.769874,47133952
2019-12-01,0.769239,0.780556,0.734028,0.759002,0.759002,53325153
2019-12-02,0.759685,0.764685,0.731185,0.736352,0.736352,39449997
2019-12-03,0.736849,0.747681,0.724390,0.743491,0.743491,41224949
2019-12-04,0.743026,0.753930,0.719496,0.728679,0.728679,43667919
2019-12-05,0.727800,0.748357,0.717090,0.738439,0.738439,43357561
2019-12-06,0.737818,0.753596,0.734667,0.752442,0.752442,43215113
2019-12-07,0.751737,0.763019,0.749051,0.752199,0.752199,38804667
2019-12-08,0.753188,0.760290,0.741429,0.750852,0.750852,41533820
2019-12-09,0.750596,0.767361,0.736240,0.736880,0.736880,61873282
2019-12-10,0.736536,0.743072,0.711408,0.735965,0.735965,56398596
2019-12-11,0.736257,0.747374,0.716733,0.721185,0.721185,56987067
2019-12-12,0.720959,0.730751,0.708404,0.715674,0.715674,58053949
2019-12-13,0.715130,0.727934,0.707254,0.712584,0.712584,58595779
2019-12-14,0.710834,0.735113,0.702865,0.712247,0.712247,60722973
2019-12-15,0.711633,0.711633,0.691833,0.706310,0.706310,56522735
2019-12-16,0.705644,0.707825,0.641937,0.661068,0.661068,53218776
2019-12-17,0.658317,0.661102,0.580447,0.591850,0.591850,58671580
2019-12-18,0.591434,0.666599,0.579301,0.661811,0.661811,68442696
2019-12-19,0.661720,0.667194,0.625556,0.638044,0.638044,54470347
2019-12-20,0.638067,0.660759,0.633222,0.658789,0.658789,48929584
2019-12-21,0.658899,0.658899,0.643367,0.652787,0.652787,43591750
2019-12-22,0.652741,0.660940,0.648721,0.652835,0.652835,49274414
2019-12-23,0.652656,0.666082,0.627843,0.631221,0.631221,46534397
2019-12-24,0.631301,0.639548,0.619376,0.626850,0.626850,41544063
2019-12-25,0.626545,0.627726,0.611383,0.614612,0.614612,38304525
2019-12-26,0.615189,0.629571,0.602653,0.616407,0.616407,40843044
2019-12-27,0.616676,0.631778,0.613864,0.630009,0.630009,41238630
2019-12-28,0.630190,0.633787,0.622379,0.624143,0.624143,39096404
2019-12-29,0.624276,0.650849,0.622916,0.641924,0.641924,45353640
2019-12-30,0.642260,0.646783,0.621026,0.622851,0.622851,46724429
2019-12-31,0.622934,0.627393,0.604095,0.606164,0.606164,37839651
2020-01-01,0.605617,0.621992,0.605138,0.621580,0.621580,38410695
2020-01-02,0.621685,0.624089,0.588976,0.594924,0.594924,34794310
2020-01-03,0.594908,0.629072,0.587586,0.627777,0.627777,51694168
2020-01-04,0.627579,0.634970,0.619014,0.631291,0.631291,50021531
2020-01-05,0.630670,0.653979,0.629698,0.639749,0.639749,42573647
2020-01-06,0.640122,0.684049,0.637149,0.683828,0.683828,53770817
2020-01-07,0.683142,0.698886,0.667716,0.672666,0.672666,49369154
2020-01-08,0.672988,0.686347,0.643510,0.663690,0.663690,51643692
2020-01-09,0.661761,0.662331,0.637040,0.643736,0.643736,49366967
2020-01-10,0.643287,0.667471,0.632161,0.663576,0.663576,55948300
2020-01-11,0.663240,0.683821,0.661925,0.671189,0.671189,45615196
2020-01-12,0.671115,0.693199,0.667366,0.690516,0.690516,42686513
2020-01-13,0.691368,0.696981,0.658437,0.674666,0.674666,45154028
2020-01-14,0.675188,0.740548,0.671758,0.734799,0.734799,56731071
2020-01-15,0.733743,0.818653,0.730006,0.797044,0.797044,81583040
2020-01-16,0.797516,0.800449,0.745595,0.774120,0.774120,55035545
2020-01-17,0.773581,0.892073,0.763809,0.890030,0.890030,78884775
2020-01-18,0.889282,0.894469,0.816556,0.841315,0.841315,78424371
2020-01-19,0.841529,0.854240,0.770149,0.799247,0.799247,67584895
2020-01-20,0.799234,0.800345,0.759604,0.782381,0.782381,60484563
2020-01-21,0.781941,0.833743,0.779187,0.833134,0.833134,63103479
2020-01-22,0.833536,0.848197,0.811691,0.817800,0.817800,59344680
2020-01-23,0.817799,0.818889,0.756305,0.760071,0.760071,62448795
2020-01-24,0.761234,0.789708,0.730666,0.779904,0.779904,56574309
2020-01-25,0.779763,0.779763,0.754469,0.763095,0.763095,44290812
2020-01-26,0.763061,0.803899,0.757785,0.792251,0.792251,52950894
2020-01-27,0.792576,0.828039,0.791337,0.813003,0.813003,68737244
2020-01-28,0.813176,0.830722,0.793236,0.817251,0.817251,74698682
2020-01-29,0.817537,0.851533,0.816634,0.846269,0.846269,45710380
2020-01-30,0.845607,0.892073,0.826148,0.888605,0.888605,44947825
2020-01-31,0.888629,0.920223,0.875893,0.904831,0.904831,72840842
2020-02-01,0.905498,0.917258,0.900916,0.914077,0.914077,70208127
2020-02-02,0.914163,1.026569,0.913985,0.975463,0.975463,94024812
2020-02-03,0.974965,0.991032,0.941790,0.969982,0.969982,85600651
2020-02-04,0.969926,0.997273,0.941776,0.981268,0.981268,69665207
2020-02-05,0.981168,1.037878,0.980603,1.035382,1.035382,84339078
2020-02-06,1.035762,1.148301,1.033149,1.114982,1.114982,101431866
2020-02-07,1.114764,1.176823,1.114733,1.131636,1.131636,101468791
2020-02-08,1.131818,1.170860,1.072570,1.157778,1.157778,92116114
2020-02-09,1.157626,1.170943,1.104302,1.135366,1.135366,94437943
2020-02-10,1.135399,1.152145,1.077028,1.123601,1.123601,94293839
2020-02-11,1.123387,1.192012,1.099141,1.192012,1.192012,109706741
2020-02-12,1.191838,1.278658,1.191838,1.250592,1.250592,121947116
2020-02-13,1.251212,1.311039,1.230355,1.280141,1.280141,126960638
2020-02-14,1.280171,1.376557,1.261336,1.370907,1.370907,118817863
2020-02-15,1.370446,1.457184,1.261505,1.289413,1.289413,138736067
2020-02-16,1.289581,1.337744,1.096545,1.190897,1.190897,143628966
2020-02-17,1.188723,1.188723,1.069013,1.169630,1.169630,120925677
2020-02-18,1.169933,1.211353,1.122992,1.199933,1.199933,123890510
2020-02-19,1.199527,1.221057,1.104808,1.105626,1.105626,108210661
2020-02-20,1.105263,1.133089,1.042038,1.085246,1.085246,135431613
2020-02-21,1.084054,1.120542,1.075457,1.099455,1.099455,115151822
2020-02-22,1.099947,1.114858,1.067681,1.110698,1.110698,112813281
2020-02-23,1.110405,1.154437,1.106322,1.139905,1.139905,119515970
2020-02-24,1.140531,1.143107,1.051737,1.070943,1.070943,115059470
2020-02-25,1.070154,1.070198,0.987101,0.995744,0.995744,106596219
2020-02-26,0.995331,1.006232,0.834524,0.861704,0.861704,220755270
2020-02-27,0.857691,0.944415,0.810139,0.889586,0.889586,262090904
2020-02-28,0.889838,0.915433,0.823520,0.854967,0.854967,222675464
2020-02-29,0.854757,0.883060,0.839798,0.839798,0.839798,225868887
2020-03-01,0.839055,0.864865,0.808073,0.846505,0.846505,212519202
2020-03-02,0.846436,0.906214,0.831748,0.889406,0.889406,183741437
2020-03-03,0.889404,0.904255,0.867643,0.895493,0.895493,204314021
2020-03-04,0.895309,0.906464,0.881765,0.895237,0.895237,271276123
2020-03-05,0.895279,0.950343,0.895279,0.923329,0.923329,179651767
2020-03-06,0.923482,0.950950,0.917322,0.940401,0.940401,214750511
2020-03-07,0.946744,0.969994,0.904009,0.915557,0.915557,178998913
2020-03-08,0.910209,0.910404,0.766595,0.771847,0.771847,169558671
2020-03-09,0.775819,0.815710,0.738251,0.781076,0.781076,175920987
2020-03-10,0.781562,0.811576,0.774969,0.793088,0.793088,164903879
2020-03-11,0.797849,0.806608,0.730927,0.749026,0.749026,134004912
2020-03-12,0.753475,0.764027,0.426826,0.426826,0.426826,102500872
2020-03-13,0.425200,0.546183,0.337152,0.501712,0.501712,147540062
2020-03-14,0.502141,0.521209,0.467953,0.472301,0.472301,129317635
2020-03-15,0.473065,0.550023,0.466918,0.502095,0.502095,158012406
2020-03-16,0.502086,0.508065,0.405582,0.438411,0.438411,134065741
2020-03-17,0.437893,0.481834,0.437690,0.465273,0.465273,110991918
2020-03-18,0.462700,0.488706,0.435691,0.457310,0.457310,85177491
2020-03-19,0.456310,0.555730,0.456243,0.542255,0.542255,150835507
2020-03-20,0.544444,0.596557,0.487566,0.532910,0.532910,155794069
2020-03-21,0.530903,0.539396,0.496602,0.527183,0.527183,135941725
2020-03-22,0.524750,0.546107,0.477794,0.478129,0.478129,129271982
2020-03-23,0.479664,0.513527,0.471313,0.502188,0.502188,148515176
2020-03-24,0.500171,0.533571,0.494613,0.531617,0.531617,154904593
2020-03-25,0.528182,0.532749,0.500359,0.512891,0.512891,141432341
2020-03-26,0.512989,0.524164,0.506550,0.522848,0.522848,143069584
2020-03-27,0.521933,0.532698,0.510828,0.513777,0.513777,134257828
2020-03-28,0.515977,0.515977,0.475721,0.502986,0.502986,153384697
2020-03-29,0.503365,0.509192,0.467471,0.471681,0.471681,133851192
2020-03-30,0.470536,0.525166,0.469280,0.518046,0.518046,124771081
2020-03-31,0.515377,0.523508,0.509432,0.518754,0.518754,89918849
2020-04-01,0.518754,0.535590,0.501022,0.534893,0.534893,142738254
2020-04-02,0.533269,0.564113,0.526616,0.556314,0.556314,131600117
2020-04-03,0.553965,0.581580,0.539312,0.549223,0.549223,162506139
2020-04-04,0.543275,0.558342,0.540962,0.555973,0.555973,175208064
2020-04-05,0.555800,0.560679,0.541740,0.547250,0.547250,174156672
2020-04-06,0.547349,0.599363,0.545396,0.596635,0.596635,172306622
2020-04-07,0.597592,0.637639,0.594582,0.602594,0.602594,115949532
2020-04-08,0.602066,0.638265,0.592741,0.624377,0.624377,96991374
2020-04-09,0.623587,0.629499,0.600446,0.610459,0.610459,98735182
2020-04-10,0.611886,0.618861,0.542238,0.561820,0.561820,87944952
2020-04-11,0.561820,0.576757,0.550468,0.561746,0.561746,100623060
2020-04-12,0.559352,0.592690,0.554520,0.573288,0.573288,94198042
2020-04-13,0.571256,0.575710,0.530185,0.559773,0.559773,101940659
2020-04-14,0.560577,0.570914,0.541176,0.554520,0.554520,87644062
2020-04-15,0.552476,0.569142,0.527693,0.531584,0.531584,106752396
2020-04-16,0.531954,0.571625,0.511324,0.566728,0.566728,109225947
2020-04-17,null,null,null,null,null,null
2020-04-18,0.576403,0.604536,0.571210,0.598229,0.598229,129235219
2020-04-19,0.601452,0.607626,0.581184,0.584596,0.584596,112001621
2020-04-20,0.585468,0.596991,0.536221,0.545829,0.545829,109419892
2020-04-21,0.546891,0.599632,0.539940,0.571605,0.571605,126526320
2020-04-22,0.571816,0.594585,0.562384,0.580564,0.580564,114810776
2020-04-23,0.579158,0.608210,0.577334,0.596940,0.596940,95397124
2020-04-24,0.595362,0.628792,0.593063,0.624409,0.624409,85691861
2020-04-25,0.624687,0.639787,0.614152,0.633827,0.633827,88466787
2020-04-26,0.634535,0.666479,0.632089,0.662734,0.662734,87207410
2020-04-27,0.665381,0.688210,0.647509,0.660993,0.660993,95544963
2020-04-28,0.661613,0.675938,0.646359,0.672464,0.672464,87895106
2020-04-29,0.672890,0.771347,0.667210,0.769022,0.769022,129564059
2020-04-30,0.768892,0.817191,0.732222,0.743730,0.743730,156437343
2020-05-01,0.743730,0.773081,0.742203,0.760762,0.760762,162452310
2020-05-02,0.761307,0.802304,0.743384,0.756649,0.756649,160795890
2020-05-03,0.757340,0.764592,0.727727,0.729615,0.729615,158964237
2020-05-04,0.729622,0.733472,0.678958,0.719022,0.719022,132092757
2020-05-05,0.719112,0.732129,0.701486,0.708188,0.708188,120225714
2020-05-06,0.708450,0.726377,0.697722,0.697722,0.697722,96442535
2020-05-07,0.697424,0.718249,0.686286,0.711357,0.711357,132114292
2020-05-08,0.711194,0.817002,0.710234,0.772302,0.772302,147172224
2020-05-09,0.772480,0.777865,0.733247,0.746128,0.746128,135697871
2020-05-10,0.746464,0.768190,0.651234,0.679525,0.679525,114133417
2020-05-11,0.678837,0.697153,0.635672,0.668978,0.668978,102069224
2020-05-12,0.669608,0.745754,0.663253,0.721612,0.721612,117266625
2020-05-13,0.720716,0.771328,0.712185,0.760956,0.760956,122943140
2020-05-14,0.760494,0.988606,0.751084,0.939082,0.939082,225144325
2020-05-15,0.939408,1.067423,0.936713,0.956821,0.956821,206036619
2020-05-16,0.955933,0.958338,0.918672,0.933691,0.933691,107556101
2020-05-17,0.933734,1.012408,0.918792,0.976524,0.976524,115832839
2020-05-18,0.976014,1.054892,0.939823,1.016194,1.016194,120163207
2020-05-19,1.018347,1.189270,0.964791,1.182187,1.182187,186067435
2020-05-20,1.181126,1.203930,1.133227,1.167250,1.167250,161410890
2020-05-21,1.166623,1.586713,1.146509,1.549044,1.549044,431405008
2020-05-22,1.548034,2.198545,1.485522,1.807936,1.807936,995071989
2020-05-23,1.807896,2.086098,1.802659,1.879639,1.879639,427060491
2020-05-24,1.879373,1.921777,1.531368,1.539612,1.539612,270387006
2020-05-25,1.538841,1.841444,1.531826,1.741044,1.741044,340772196
2020-05-26,1.734372,1.771938,1.614252,1.654533,1.654533,228866597
2020-05-27,1.654983,1.716478,1.624960,1.648694,1.648694,191604946
2020-05-28,1.648936,1.662957,1.589344,1.608376,1.608376,168638764
2020-05-29,1.608144,1.660269,1.590325,1.606613,1.606613,161595936
2020-05-30,1.606735,1.609234,1.537524,1.581161,1.581161,158272400
2020-05-31,1.581376,1.581376,1.475278,1.513674,1.513674,155690499
2020-06-01,1.513718,1.772834,1.488822,1.724756,1.724756,370899161
2020-06-02,1.721181,1.781173,1.613707,1.730409,1.730409,249784656
2020-06-03,1.730331,1.771449,1.704941,1.708694,1.708694,161201667
2020-06-04,1.710523,1.722214,1.666435,1.696250,1.696250,123119928
2020-06-05,1.696416,1.700030,1.653243,1.653243,1.653243,105173139
2020-06-06,1.654463,1.758752,1.623038,1.706927,1.706927,126248570
2020-06-07,1.707274,1.740477,1.661145,1.697614,1.697614,112228834
2020-06-08,1.698147,1.709159,1.671103,1.678542,1.678542,94390363
2020-06-09,1.676948,1.699744,1.633115,1.655229,1.655229,104192424
2020-06-10,1.654636,1.692566,1.620281,1.652444,1.652444,96810207
2020-06-11,1.652230,1.659349,1.496305,1.513107,1.513107,106234936
2020-06-12,1.513241,1.579295,1.499861,1.555300,1.555300,94636046
2020-06-13,1.555469,1.677866,1.552134,1.621087,1.621087,113187543
2020-06-14,1.621367,1.622571,1.539430,1.572439,1.572439,95815637
2020-06-15,1.572439,1.577456,1.420714,1.506792,1.506792,106249607
2020-06-16,1.506822,1.543203,1.495624,1.527096,1.527096,85057867
2020-06-17,1.527627,1.528326,1.493770,1.513867,1.513867,82744087
2020-06-18,1.513867,1.520007,1.458412,1.482900,1.482900,88423037
2020-06-19,1.483378,1.486055,1.448359,1.454049,1.454049,94567352
2020-06-20,1.454049,1.498976,1.452606,1.469489,1.469489,93105320
2020-06-21,1.468687,1.483951,1.453449,1.453843,1.453843,78029403
2020-06-22,1.454217,1.625495,1.453383,1.619841,1.619841,143407724
2020-06-23,1.620253,1.668745,1.566964,1.569563,1.569563,103654066
2020-06-24,1.569765,1.593132,1.492337,1.516968,1.516968,81398480
2020-06-25,1.516248,1.516324,1.467633,1.473311,1.473311,79492554
2020-06-26,1.473451,1.481407,1.452645,1.459062,1.459062,69593457
2020-06-27,1.458967,1.467056,1.336477,1.392916,1.392916,78848729
2020-06-28,1.392916,1.435611,1.354447,1.419229,1.419229,79054749
2020-06-29,1.419840,1.499904,1.377558,1.471794,1.471794,88030823
2020-06-30,1.470991,1.494281,1.456148,1.472581,1.472581,72949467
2020-07-01,1.471891,1.484411,1.451967,1.470372,1.470372,71263690
2020-07-02,1.469055,1.479769,1.410065,1.432851,1.432851,73891255
2020-07-03,1.433285,1.441831,1.399460,1.432587,1.432587,77682735
2020-07-04,1.440576,1.549005,1.436064,1.516922,1.516922,123412719
2020-07-05,1.517020,1.521276,1.465406,1.488780,1.488780,86945293
2020-07-06,1.488780,1.575316,1.488780,1.564061,1.564061,108653303
2020-07-07,1.562090,1.568097,1.506618,1.527013,1.527013,89853294
2020-07-08,1.528162,1.634739,1.522785,1.615568,1.615568,112878433
2020-07-09,1.615568,1.616024,1.523530,1.557480,1.557480,102705983
2020-07-10,1.557432,1.557590,1.496196,1.549550,1.549550,79737075
2020-07-11,1.549457,1.553452,1.527687,1.530650,1.530650,70697106
2020-07-12,1.531160,1.580413,1.515700,1.534685,1.534685,78687275
2020-07-13,1.534685,1.577936,1.519224,1.541384,1.541384,89038136
2020-07-14,1.538945,1.538945,1.499454,1.528538,1.528538,75125964
2020-07-15,1.528380,1.529964,1.506345,1.521155,1.521155,65294264
2020-07-16,1.521128,1.527980,1.467600,1.477137,1.477137,76315777
2020-07-17,1.477132,1.507114,1.473239,1.491970,1.491970,66449753
2020-07-18,1.492207,1.582200,1.480139,1.571434,1.571434,104983309
2020-07-19,1.571188,1.625638,1.534091,1.546395,1.546395,96662983
2020-07-20,1.547084,1.721378,1.546427,1.618131,1.618131,118688958
2020-07-21,1.617644,1.717581,1.612157,1.636045,1.636045,116380243
2020-07-22,1.635822,1.721140,1.624623,1.715076,1.715076,109557482
2020-07-23,1.715059,1.745277,1.669289,1.681106,1.681106,95968264
2020-07-24,1.681475,1.683531,1.620442,1.627040,1.627040,85132425
2020-07-25,1.627528,1.676907,1.627226,1.650259,1.650259,71923162
2020-07-26,1.649894,1.688557,1.624429,1.639788,1.639788,87426075
2020-07-27,1.640103,1.644749,1.519993,1.582029,1.582029,112990873
2020-07-28,1.582704,1.621183,1.554544,1.608426,1.608426,92846682
2020-07-29,1.608262,1.649822,1.588427,1.620851,1.620851,84236187
2020-07-30,1.621502,1.643893,1.558183,1.603334,1.603334,69171055
2020-07-31,1.602831,1.669473,1.597151,1.643628,1.643628,69984720
2020-08-01,1.643628,1.717969,1.605631,1.717130,1.717130,91724397
2020-08-02,1.718334,1.737267,1.546012,1.588756,1.588756,92987979
2020-08-03,1.589260,1.612342,1.568910,1.575806,1.575806,74230911
2020-08-04,1.575769,1.608324,1.559334,1.590275,1.590275,61885639
2020-08-05,1.590035,1.627956,1.587217,1.595863,1.595863,76959132
2020-08-06,1.595822,1.622447,1.577381,1.611653,1.611653,62837891
2020-08-07,1.612093,1.642426,1.554647,1.572326,1.572326,70793655
2020-08-08,1.572526,1.613746,1.562326,1.609819,1.609819,61718800
2020-08-09,1.611723,1.721884,1.591575,1.706980,1.706980,81276899
2020-08-10,1.708726,1.848741,1.704480,1.801131,1.801131,136346366
2020-08-11,1.801137,1.802037,1.627486,1.657848,1.657848,86130985
2020-08-12,1.658153,1.727957,1.597253,1.713749,1.713749,73069983
2020-08-13,1.713757,1.905360,1.658080,1.855754,1.855754,126656935
2020-08-14,1.856547,2.074676,1.817587,2.021338,2.021338,147784217
2020-08-15,2.020134,2.043801,1.917756,1.948192,1.948192,95630945
2020-08-16,1.948081,3.104878,1.912874,2.793306,2.793306,425917385
2020-08-17,2.793306,3.280369,2.682373,2.682373,2.682373,491175213
2020-08-18,2.699037,2.890986,2.520601,2.711085,2.711085,244953068
2020-08-19,2.711085,3.423952,2.668910,3.345876,3.345876,589606813
2020-08-20,3.354687,5.945028,3.273108,5.723157,5.723157,2292512926
2020-08-21,5.722621,9.432307,5.667022,6.171615,6.171615,4170231184
2020-08-22,6.138377,6.448837,5.356526,6.040213,6.040213,1553216210
2020-08-23,6.086182,7.173583,6.022138,6.413785,6.413785,1483940041
2020-08-24,6.417303,6.433573,5.757537,5.855077,5.855077,651989584
2020-08-25,5.855014,5.877943,4.881101,5.167533,5.167533,789356267
2020-08-26,5.170953,5.811118,4.953509,5.507584,5.507584,1010815043
2020-08-27,5.501181,5.509340,4.953853,5.012315,5.012315,659488012
2020-08-28,5.007703,5.439290,4.894817,5.368413,5.368413,545623952
2020-08-29,5.400588,5.434580,5.075007,5.130928,5.130928,498069543
2020-08-30,5.114034,5.790560,5.095478,5.512964,5.512964,583246290
2020-08-31,5.497308,5.568648,5.129237,5.133354,5.133354,541165704
2020-09-01,5.130740,5.158822,4.988566,5.004658,5.004658,464910255
2020-09-02,5.006186,5.227904,4.122167,4.426554,4.426554,508356830
2020-09-03,4.426195,4.435160,3.470131,3.565434,3.565434,416473324
2020-09-04,3.566079,4.479944,3.351366,4.264036,4.264036,646760694
2020-09-05,4.269210,4.506497,3.473137,3.757683,3.757683,503799867
2020-09-06,3.757683,4.031596,3.405969,3.929134,3.929134,346616271
2020-09-07,3.936086,3.950241,3.336579,3.601142,3.601142,291670975
2020-09-08,3.602936,3.793036,3.415177,3.525691,3.525691,238351756
2020-09-09,3.529090,3.878593,3.438839,3.841564,3.841564,241194438
2020-09-10,3.842866,4.037780,3.732808,3.824383,3.824383,265414166
2020-09-11,3.824383,3.870578,3.641332,3.827433,3.827433,187233808
2020-09-12,3.827698,4.138487,3.773444,4.098450,4.098450,210775775
2020-09-13,4.098450,4.118310,3.678373,3.818393,3.818393,226246285
2020-09-14,3.816237,3.953446,3.703170,3.834192,3.834192,167695432
2020-09-15,3.833630,3.851580,3.462761,3.475426,3.475426,145086131
2020-09-16,3.476331,3.552542,3.343855,3.419190,3.419190,127361189
2020-09-17,3.418971,3.529688,3.217841,3.270724,3.270724,136966413
2020-09-18,3.270724,3.418353,2.959730,3.013550,3.013550,184356276
